date,symbol,direction,moneyness,fill_mode,T_pct,n_trades,total_minutes_in_position,basis,trade1_entry,trade1_exit,trade2_entry,trade2_exit,trade3_entry,trade3_exit
2026-01-26,META,put,ATM,mid,75.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,13:55,13:55,14:10
2026-01-26,META,put,ATM,mid,80.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,13:55,13:55,14:10
2026-01-26,META,put,ATM,mid,90.0,3,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,14:10,14:45,15:20
2026-01-26,META,put,ATM,mid,100.0,3,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,14:10,14:45,15:20
2026-01-26,META,put,ATM,market,20.0,7,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,13:55
2026-01-26,META,put,ATM,market,25.0,7,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,13:55
2026-01-26,META,put,ATM,market,30.0,6,320.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,14:10
2026-01-26,META,put,ATM,market,40.0,5,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ATM,market,50.0,5,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ATM,market,60.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ATM,market,70.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,13:55,13:55,14:10
2026-01-26,META,put,ATM,market,75.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,13:55,13:55,14:10
2026-01-26,META,put,ATM,market,80.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,14:00,14:00,14:10
2026-01-26,META,put,ATM,market,90.0,3,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,14:10,14:45,15:20
2026-01-26,META,put,ATM,market,100.0,3,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,14:10,14:45,15:20
2026-01-26,META,put,ITM,mid,20.0,5,340.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,13:55
2026-01-26,META,put,ITM,mid,25.0,6,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,13:55
2026-01-26,META,put,ITM,mid,30.0,4,305.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ITM,mid,40.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ITM,mid,50.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ITM,mid,60.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,13:55,13:55,14:10
2026-01-26,META,put,ITM,mid,70.0,3,305.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,14:10,14:50,15:20
2026-01-26,META,put,ITM,mid,75.0,3,300.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,14:10,14:55,15:20
2026-01-26,META,put,ITM,mid,80.0,3,295.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,10:00,14:10,14:55,15:20
2026-01-26,META,put,ITM,mid,90.0,3,295.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,10:00,14:10,14:55,15:20
2026-01-26,META,put,ITM,mid,100.0,3,285.0,OPPORTUNITY/HINDSIGHT,09:35,11:35,11:50,14:10,14:55,15:20
2026-01-26,META,put,ITM,market,20.0,6,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,09:55,09:55,13:55
2026-01-26,META,put,ITM,market,25.0,4,305.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ITM,market,30.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ITM,market,40.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,11:35,11:35,14:10
2026-01-26,META,put,ITM,market,50.0,4,310.0,OPPORTUNITY/HINDSIGHT,09:35,09:50,09:50,13:55,13:55,14:10
2026-01-26,META,put,ITM,market,60.0,3,305.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,14:10,14:50,15:20
2026-01-26,META,put,ITM,market,70.0,3,300.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,09:55,14:10,14:55,15:20
2026-01-26,META,put,ITM,market,75.0,3,295.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,10:00,14:10,14:55,15:20
2026-01-26,META,put,ITM,market,80.0,3,295.0,OPPORTUNITY/HINDSIGHT,09:35,09:55,10:00,14:10,14:55,15:20
2026-01-26,META,put,ITM,market,90.0,3,285.0,OPPORTUNITY/HINDSIGHT,09:35,11:35,11:50,14:10,14:55,15:20
2026-01-26,META,put,ITM,market,100.0,3,245.0,OPPORTUNITY/HINDSIGHT,09:35,11:35,11:55,13:55,14:05,14:10
2026-01-27,META,call,ITM,mid,20.0,8,355.0,OPPORTUNITY/HINDSIGHT,09:35,11:00,11:00,11:05,11:05,13:30
2026-01-27,META,call,ITM,mid,25.0,7,355.0,OPPORTUNITY/HINDSIGHT,09:35,11:05,11:05,13:30,13:30,13:40
2026-01-27,META,call,ITM,mid,30.0,7,360.0,OPPORTUNITY/HINDSIGHT,09:35,11:05,11:05,13:35,13:35,13:40
2026-01-27,META,call,ITM,mid,40.0,6,360.0,OPPORTUNITY/HINDSIGHT,09:35,11:05,11:05,13:40,13:40,13:50
2026-01-27,META,call,ITM,mid,50.0,5,355.0,OPPORTUNITY/HINDSIGHT,09:35,11:05,11:05,13:40,13:40,14:20
2026-01-27,META,call,ITM,mid,60.0,4,355.0,OPPORTUNITY/HINDSIGHT,09:35,13:20,13:20,13:40,13:40,14:55
2026-01-27,META,call,ITM,mid,70.0,4,355.0,OPPORTUNITY/HINDSIGHT,09:35,13:30,13:30,13:50,13:50,14:55
2026-01-27,META,call,ITM,mid,75.0,4,355.0,OPPORTUNITY/HINDSIGHT,09:35,13:30,13:30,13:50,13:50,14:55
2026-01-27,META,call,ITM,mid,80.0,4,355.0,OPPORTUNITY/HINDSIGHT,09:35,13:30,13:30,13:50,13:50,14:55
2026-01-27,META,call,ITM,mid,90.0,4,360.0,OPPORTUNITY/HINDSIGHT,09:35,13:35,13:35,14:15,14:15,14:55
2026-01-27,META,call,ITM,mid,100.0,3,360.0,OPPORTUNITY/HINDSIGHT,09:35,13:40,13:40,14:55,14:55,15:35
