symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
GOOGL,call,OTM2+,mid,Mon-0DTE,50.0,20,12,1.667,0.5,0.5,-0.28625,0.10687,0.17812,2.13746,True
GOOGL,call,OTM2+,mid,Mon-0DTE,60.0,20,12,1.667,0.5,0.6,-0.45119,0.07441,0.12401,1.48811,True
GOOGL,call,OTM2+,mid,Mon-0DTE,70.0,18,12,1.5,0.4444,0.7,-0.52619,0.01878,0.02818,0.33811,True
GOOGL,call,OTM2+,mid,Mon-0DTE,75.0,17,12,1.417,0.3529,0.75,-0.49134,-0.05322,-0.0754,-0.90475,True
GOOGL,call,OTM2+,mid,Mon-0DTE,80.0,17,12,1.417,0.3529,0.8,-0.49134,-0.03557,-0.0504,-0.60475,True
GOOGL,call,OTM2+,mid,Mon-0DTE,90.0,16,12,1.333,0.25,0.9,-0.53641,-0.17731,-0.23641,-2.83689,True
GOOGL,call,OTM2+,mid,Mon-0DTE,100.0,16,12,1.333,0.25,1.0,-0.53641,-0.15231,-0.20307,-2.43689,True
GOOGL,call,OTM2+,market,Mon-0DTE,20.0,16,12,1.333,0.25,0.2,-1.0,-0.7,-0.93333,-11.2,True
GOOGL,call,OTM2+,market,Mon-0DTE,25.0,15,12,1.25,0.2,0.25,-1.0,-0.75,-0.9375,-11.25,True
GOOGL,call,OTM2+,market,Mon-0DTE,30.0,15,12,1.25,0.2,0.3,-1.0,-0.74,-0.925,-11.1,True
GOOGL,call,OTM2+,market,Mon-0DTE,40.0,14,12,1.167,0.1429,0.4,-1.0,-0.8,-0.93333,-11.2,True
GOOGL,call,OTM2+,market,Mon-0DTE,50.0,14,12,1.167,0.1429,0.5,-1.0,-0.78571,-0.91667,-11.0,True
GOOGL,call,OTM2+,market,Mon-0DTE,60.0,15,12,1.25,0.2,0.6,-1.0,-0.68,-0.85,-10.2,True
