symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AAPL,put,OTM1,market,Mon-0DTE,100.0,17,13,1.308,0.3529,1.0,-1.0,-0.29412,-0.38462,-5.0,True
AAPL,put,ATM,mid,Mon-0DTE,20.0,33,13,2.538,0.7273,0.2,-0.87157,-0.09225,-0.23416,-3.04411,False
AAPL,put,ATM,mid,Mon-0DTE,25.0,30,13,2.308,0.7,0.25,-0.88584,-0.09075,-0.20943,-2.72253,False
AAPL,put,ATM,mid,Mon-0DTE,30.0,27,13,2.077,0.6296,0.3,-0.80911,-0.11078,-0.23009,-2.99113,True
AAPL,put,ATM,mid,Mon-0DTE,40.0,22,13,1.692,0.5455,0.4,-0.73159,-0.11436,-0.19353,-2.51594,True
AAPL,put,ATM,mid,Mon-0DTE,50.0,22,13,1.692,0.5455,0.5,-0.73159,-0.05982,-0.10123,-1.31594,True
AAPL,put,ATM,mid,Mon-0DTE,60.0,20,13,1.538,0.5,0.6,-0.72502,-0.06251,-0.09617,-1.25015,True
AAPL,put,ATM,mid,Mon-0DTE,70.0,23,13,1.769,0.6087,0.7,-0.79434,0.11526,0.20392,2.65094,True
AAPL,put,ATM,mid,Mon-0DTE,75.0,23,13,1.769,0.6087,0.75,-0.79898,0.14388,0.25455,3.30916,True
AAPL,put,ATM,mid,Mon-0DTE,80.0,23,13,1.769,0.6087,0.8,-0.79482,0.17594,0.31128,4.04661,True
AAPL,put,ATM,mid,Mon-0DTE,90.0,18,13,1.385,0.4444,0.9,-0.7588,-0.02156,-0.02985,-0.38801,True
AAPL,put,ATM,mid,Mon-0DTE,100.0,20,13,1.538,0.5,1.0,-0.75491,0.12254,0.18853,2.4509,True
AAPL,put,ATM,market,Mon-0DTE,20.0,27,13,2.077,0.6296,0.2,-0.90514,-0.20931,-0.43472,-5.65139,True
AAPL,put,ATM,market,Mon-0DTE,25.0,26,13,2.0,0.6154,0.25,-0.94842,-0.21093,-0.42186,-5.48417,True
AAPL,put,ATM,market,Mon-0DTE,30.0,27,13,2.077,0.5926,0.3,-0.87238,-0.17764,-0.36894,-4.79617,True
AAPL,put,ATM,market,Mon-0DTE,40.0,26,13,2.0,0.5769,0.4,-0.9526,-0.17225,-0.34451,-4.47857,True
AAPL,put,ATM,market,Mon-0DTE,50.0,22,13,1.692,0.5,0.5,-0.94718,-0.22359,-0.37838,-4.91894,True
