symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
META,call,OTM1,market,Mon-0DTE,80.0,21,13,1.615,0.381,0.8,-1.0,-0.31429,-0.50769,-6.6,True
META,call,OTM1,market,Mon-0DTE,90.0,19,13,1.462,0.3684,0.9,-1.0,-0.3,-0.43846,-5.7,True
META,call,OTM1,market,Mon-0DTE,100.0,19,13,1.462,0.3684,1.0,-1.0,-0.26316,-0.38462,-5.0,True
META,call,OTM2+,mid,Mon-0DTE,20.0,24,12,2.0,0.5417,0.2,-0.48605,-0.11444,-0.22888,-2.7465,True
META,call,OTM2+,mid,Mon-0DTE,25.0,23,12,1.917,0.5217,0.25,-0.52392,-0.12014,-0.23026,-2.76317,True
META,call,OTM2+,mid,Mon-0DTE,30.0,23,12,1.917,0.5217,0.3,-0.53198,-0.0979,-0.18765,-2.25179,True
META,call,OTM2+,mid,Mon-0DTE,40.0,22,12,1.833,0.5,0.4,-0.5638,-0.0819,-0.15015,-1.80179,True
META,call,OTM2+,mid,Mon-0DTE,50.0,19,12,1.583,0.4211,0.5,-0.59255,-0.13253,-0.20984,-2.51809,True
META,call,OTM2+,mid,Mon-0DTE,60.0,18,12,1.5,0.3333,0.6,-0.58503,-0.19002,-0.28503,-3.42035,True
META,call,OTM2+,mid,Mon-0DTE,70.0,16,12,1.333,0.25,0.7,-0.67858,-0.33394,-0.44525,-5.34298,True
META,call,OTM2+,mid,Mon-0DTE,75.0,16,12,1.333,0.25,0.75,-0.67858,-0.32144,-0.42858,-5.14298,True
META,call,OTM2+,mid,Mon-0DTE,80.0,15,12,1.25,0.2,0.8,-0.73458,-0.42766,-0.53458,-6.41495,True
META,call,OTM2+,mid,Mon-0DTE,90.0,15,12,1.25,0.2,0.9,-0.78844,-0.45075,-0.56344,-6.76124,True
META,call,OTM2+,mid,Mon-0DTE,100.0,15,12,1.25,0.2,1.0,-0.7716,-0.41728,-0.5216,-6.25918,True
META,call,OTM2+,market,Mon-0DTE,20.0,17,12,1.417,0.2941,0.2,-1.0,-0.64706,-0.91667,-11.0,True
META,call,OTM2+,market,Mon-0DTE,25.0,17,12,1.417,0.2941,0.25,-1.0,-0.63235,-0.89583,-10.75,True
META,call,OTM2+,market,Mon-0DTE,30.0,17,12,1.417,0.2941,0.3,-1.0,-0.61765,-0.875,-10.5,True
META,call,OTM2+,market,Mon-0DTE,40.0,15,12,1.25,0.2,0.4,-1.0,-0.72,-0.9,-10.8,True
META,call,OTM2+,market,Mon-0DTE,50.0,15,12,1.25,0.2,0.5,-1.0,-0.7,-0.875,-10.5,True
META,call,OTM2+,market,Mon-0DTE,60.0,15,12,1.25,0.2,0.6,-1.0,-0.68,-0.85,-10.2,True
META,call,OTM2+,market,Mon-0DTE,70.0,15,12,1.25,0.2,0.7,-1.0,-0.66,-0.825,-9.9,True
META,call,OTM2+,market,Mon-0DTE,75.0,15,12,1.25,0.2,0.75,-1.0,-0.65,-0.8125,-9.75,True
META,call,OTM2+,market,Mon-0DTE,80.0,15,12,1.25,0.2,0.8,-1.0,-0.64,-0.8,-9.6,True
META,call,OTM2+,market,Mon-0DTE,90.0,15,12,1.25,0.2,0.9,-1.0,-0.62,-0.775,-9.3,True
META,call,OTM2+,market,Mon-0DTE,100.0,15,12,1.25,0.2,1.0,-1.0,-0.6,-0.75,-9.0,True
META,put,OTM2+,mid,Mon-0DTE,20.0,22,12,1.833,0.5455,0.2,-0.43234,-0.08743,-0.16029,-1.92345,True
META,put,OTM2+,mid,Mon-0DTE,25.0,21,12,1.75,0.5238,0.25,-0.4347,-0.07605,-0.13308,-1.59698,True
META,put,OTM2+,mid,Mon-0DTE,30.0,25,12,2.083,0.56,0.3,-0.49966,-0.05185,-0.10802,-1.29622,True
META,put,OTM2+,mid,Mon-0DTE,40.0,22,12,1.833,0.5455,0.4,-0.64817,-0.07644,-0.14014,-1.6817,True
META,put,OTM2+,mid,Mon-0DTE,50.0,21,12,1.75,0.4762,0.5,-0.65661,-0.10584,-0.18523,-2.22273,True
META,put,OTM2+,mid,Mon-0DTE,60.0,20,12,1.667,0.45,0.6,-0.67317,-0.10024,-0.16707,-2.00486,True
META,put,OTM2+,mid,Mon-0DTE,70.0,20,12,1.667,0.35,0.7,-0.68425,-0.19976,-0.33294,-3.99528,True
META,put,OTM2+,mid,Mon-0DTE,75.0,18,12,1.5,0.2778,0.75,-0.73272,-0.32085,-0.48128,-5.77534,True
META,put,OTM2+,mid,Mon-0DTE,80.0,17,12,1.417,0.2353,0.8,-0.72711,-0.36779,-0.52104,-6.25242,True
META,put,OTM2+,mid,Mon-0DTE,90.0,17,12,1.417,0.2353,0.9,-0.72156,-0.34002,-0.48169,-5.78032,True
META,put,OTM2+,mid,Mon-0DTE,100.0,17,12,1.417,0.2353,1.0,-0.72156,-0.31649,-0.44836,-5.38032,True
META,put,OTM2+,market,Mon-0DTE,20.0,18,12,1.5,0.2778,0.2,-1.0,-0.66667,-1.0,-12.0,True
META,put,OTM2+,market,Mon-0DTE,25.0,18,12,1.5,0.2778,0.25,-1.0,-0.65278,-0.97917,-11.75,True
META,put,OTM2+,market,Mon-0DTE,30.0,18,12,1.5,0.2778,0.3,-1.0,-0.63889,-0.95833,-11.5,True
META,put,OTM2+,market,Mon-0DTE,40.0,18,12,1.5,0.2778,0.4,-1.0,-0.61111,-0.91667,-11.0,True
META,put,OTM2+,market,Mon-0DTE,50.0,15,12,1.25,0.2,0.5,-1.0,-0.7,-0.875,-10.5,True
META,put,OTM2+,market,Mon-0DTE,60.0,17,12,1.417,0.2941,0.6,-1.0,-0.52941,-0.75,-9.0,True
META,put,OTM2+,market,Mon-0DTE,70.0,15,12,1.25,0.2,0.7,-1.0,-0.66,-0.825,-9.9,True
META,put,OTM2+,market,Mon-0DTE,75.0,15,12,1.25,0.2,0.75,-1.0,-0.65,-0.8125,-9.75,True
META,put,OTM2+,market,Mon-0DTE,80.0,15,12,1.25,0.2,0.8,-1.0,-0.64,-0.8,-9.6,True
META,put,OTM2+,market,Mon-0DTE,90.0,16,12,1.333,0.25,0.9,-1.0,-0.525,-0.7,-8.4,True
META,put,OTM2+,market,Mon-0DTE,100.0,17,12,1.417,0.2941,1.0,-1.0,-0.41176,-0.58333,-7.0,True
META,put,OTM1,mid,Mon-0DTE,20.0,23,13,1.769,0.6522,0.2,-0.74149,-0.12748,-0.22553,-2.93194,True
META,put,OTM1,mid,Mon-0DTE,25.0,17,13,1.308,0.5882,0.25,-0.77491,-0.17202,-0.22495,-2.92438,True
META,put,OTM1,mid,Mon-0DTE,30.0,21,13,1.615,0.5238,0.3,-0.74374,-0.19702,-0.31826,-4.13738,True
META,put,OTM1,mid,Mon-0DTE,40.0,19,13,1.462,0.4737,0.4,-0.74671,-0.20353,-0.29747,-3.86715,True
META,put,OTM1,mid,Mon-0DTE,50.0,19,13,1.462,0.4211,0.5,-0.66506,-0.17451,-0.25505,-3.31568,True
META,put,OTM1,mid,Mon-0DTE,60.0,20,13,1.538,0.4,0.6,-0.68734,-0.17241,-0.26524,-3.44812,True
META,put,OTM1,mid,Mon-0DTE,70.0,18,13,1.385,0.3889,0.7,-0.73764,-0.17856,-0.24723,-3.21402,True
META,put,OTM1,mid,Mon-0DTE,75.0,19,13,1.462,0.4211,0.75,-0.74059,-0.11297,-0.16511,-2.14647,True
META,put,OTM1,mid,Mon-0DTE,80.0,17,13,1.308,0.3529,0.8,-0.80536,-0.23876,-0.31222,-4.05892,True
META,put,OTM1,mid,Mon-0DTE,90.0,18,13,1.385,0.4444,0.9,-0.70609,0.00773,0.0107,0.13912,True
META,put,OTM1,mid,Mon-0DTE,100.0,19,13,1.462,0.3684,1.0,-0.61969,-0.02296,-0.03356,-0.43628,True
META,put,OTM1,market,Mon-0DTE,20.0,19,13,1.462,0.3684,0.2,-0.97063,-0.53935,-0.78827,-10.24757,True
