symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
MSFT,call,ITM,market,Fri-0DTE,75.0,108,92,1.174,0.1852,0.75,-0.28067,-0.08981,-0.10543,-9.69913,False
MSFT,call,ITM,market,Fri-0DTE,80.0,108,92,1.174,0.1852,0.8,-0.27621,-0.07691,-0.09029,-8.30625,False
MSFT,call,ITM,market,Fri-0DTE,90.0,106,92,1.152,0.1698,0.9,-0.25499,-0.05886,-0.06782,-6.2391,False
MSFT,call,ITM,market,Fri-0DTE,100.0,102,92,1.109,0.1275,1.0,-0.24461,-0.08598,-0.09533,-8.77002,False
MSFT,call,ATM,mid,Fri-0DTE,20.0,204,92,2.217,0.7745,0.2,-0.83012,-0.03228,-0.07158,-6.58551,False
MSFT,call,ATM,mid,Fri-0DTE,25.0,188,92,2.043,0.7447,0.25,-0.83637,-0.02737,-0.05593,-5.14571,False
MSFT,call,ATM,mid,Fri-0DTE,30.0,171,92,1.859,0.7368,0.3,-0.83612,0.00102,0.0019,0.17447,False
MSFT,call,ATM,mid,Fri-0DTE,40.0,156,92,1.696,0.6603,0.4,-0.8094,-0.01089,-0.01846,-1.69812,False
MSFT,call,ATM,mid,Fri-0DTE,50.0,141,92,1.533,0.5816,0.5,-0.76986,-0.03136,-0.04806,-4.42179,False
MSFT,call,ATM,mid,Fri-0DTE,60.0,135,92,1.467,0.5259,0.6,-0.75197,-0.04093,-0.06006,-5.52582,False
MSFT,call,ATM,mid,Fri-0DTE,70.0,128,92,1.391,0.4922,0.7,-0.76065,-0.04174,-0.05807,-5.34245,False
MSFT,call,ATM,mid,Fri-0DTE,75.0,127,92,1.38,0.4724,0.75,-0.75046,-0.04158,-0.0574,-5.28053,False
MSFT,call,ATM,mid,Fri-0DTE,80.0,123,92,1.337,0.4553,0.8,-0.7605,-0.05003,-0.06689,-6.15349,False
MSFT,call,ATM,mid,Fri-0DTE,90.0,123,92,1.337,0.4472,0.9,-0.73076,-0.00156,-0.00208,-0.19136,False
MSFT,call,ATM,mid,Fri-0DTE,100.0,119,92,1.293,0.4034,1.0,-0.73463,-0.03495,-0.0452,-4.15866,False
MSFT,call,ATM,market,Fri-0DTE,20.0,180,92,1.957,0.7,0.2,-0.92809,-0.13843,-0.27084,-24.91693,False
MSFT,call,ATM,market,Fri-0DTE,25.0,170,92,1.848,0.6824,0.25,-0.91968,-0.12155,-0.2246,-20.66296,False
MSFT,call,ATM,market,Fri-0DTE,30.0,157,92,1.707,0.6178,0.3,-0.89227,-0.15565,-0.26561,-24.43631,False
MSFT,call,ATM,market,Fri-0DTE,40.0,141,92,1.533,0.5461,0.4,-0.87135,-0.17707,-0.27137,-24.96645,False
MSFT,call,ATM,market,Fri-0DTE,50.0,140,92,1.522,0.5071,0.5,-0.85897,-0.16978,-0.25836,-23.76882,False
MSFT,call,ATM,market,Fri-0DTE,60.0,128,92,1.391,0.4766,0.6,-0.82758,-0.14725,-0.20487,-18.8478,False
MSFT,call,ATM,market,Fri-0DTE,70.0,123,92,1.337,0.4553,0.7,-0.84355,-0.1408,-0.18824,-17.31812,False
MSFT,call,ATM,market,Fri-0DTE,75.0,123,92,1.337,0.4634,0.75,-0.84392,-0.10528,-0.14075,-12.94901,False
MSFT,call,ATM,market,Fri-0DTE,80.0,119,92,1.293,0.4118,0.8,-0.78218,-0.13069,-0.16905,-15.55238,False
MSFT,call,ATM,market,Fri-0DTE,90.0,121,92,1.315,0.3802,0.9,-0.78452,-0.14412,-0.18955,-17.43888,False
MSFT,call,ATM,market,Fri-0DTE,100.0,116,92,1.261,0.3448,1.0,-0.75059,-0.14694,-0.18527,-17.04522,False
MSFT,call,OTM1,mid,Fri-0DTE,20.0,204,92,2.217,0.6422,0.2,-0.64614,-0.10278,-0.22791,-20.96793,False
MSFT,call,OTM1,mid,Fri-0DTE,25.0,202,92,2.196,0.6386,0.25,-0.6493,-0.075,-0.16466,-15.14908,False
MSFT,call,OTM1,mid,Fri-0DTE,30.0,188,92,2.043,0.6011,0.3,-0.65861,-0.08242,-0.16843,-15.49553,False
MSFT,call,OTM1,mid,Fri-0DTE,40.0,176,92,1.913,0.5739,0.4,-0.66735,-0.05484,-0.10491,-9.6514,False
MSFT,call,OTM1,mid,Fri-0DTE,50.0,166,92,1.804,0.5361,0.5,-0.68494,-0.04964,-0.08957,-8.2407,False
MSFT,call,OTM1,mid,Fri-0DTE,60.0,150,92,1.63,0.48,0.6,-0.71665,-0.08466,-0.13803,-12.69862,False
MSFT,call,OTM1,mid,Fri-0DTE,70.0,143,92,1.554,0.4406,0.7,-0.72362,-0.09643,-0.14988,-13.78937,False
MSFT,call,OTM1,mid,Fri-0DTE,75.0,141,92,1.533,0.4255,0.75,-0.71972,-0.09431,-0.14453,-13.29704,False
MSFT,call,OTM1,mid,Fri-0DTE,80.0,134,92,1.457,0.4104,0.8,-0.73674,-0.10599,-0.15438,-14.20266,False
MSFT,call,OTM1,mid,Fri-0DTE,90.0,132,92,1.435,0.3939,0.9,-0.70414,-0.07221,-0.1036,-9.53159,False
MSFT,call,OTM1,mid,Fri-0DTE,100.0,130,92,1.413,0.3846,1.0,-0.70557,-0.04958,-0.07006,-6.44595,False
MSFT,call,OTM1,market,Fri-0DTE,20.0,155,92,1.685,0.471,0.2,-0.99377,-0.43154,-0.72706,-66.88938,False
